compound_id,canonical_smiles,p_repellent,p_insecticidal,repel_lower_90,repel_upper_90,insect_lower_90,insect_upper_90,Category
LIC_00810,O=C(CN1C(=O)CCC1=O)Nc1nc2cc3c(cc2s1)OCO3,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00809,CCc1cccc2sc(NC(=O)CN3C(=O)CCC3=O)nc12,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00808,COc1cccc(N2C(=O)CC(N3CCN(c4ccc(F)cc4)CC3)C2=O)c1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00839,Cc1ccc(-c2csc(NC(=O)CN3C(=O)CCC3=O)n2)cc1C,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00838,O=C(CN1C(=O)CCC1=O)OC1CN(c2nc3c(C(F)(F)F)cccc3s2)C1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00837,O=C(NCC(=O)N1CCOCC1)c1c[nH]c2ccccc12,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00836,O=C(CN1C(=O)CCC1=O)Nc1nnc(-c2ccc3c(c2)CCCC3)o1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00835,O=C1OC2(CCCN(C(=O)Nc3ccc(Cl)c(Cl)c3)C2)c2ccccc21,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00834,Cc1ccc(-c2csc(NC(=O)CN3C(=O)CCC3=O)n2)c(C)c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00833,O=C(CN1C(=O)CCC1=O)Nc1nc(-c2ccc(F)cc2)cs1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00832,Cc1ccc(C)c(-c2csc(NC(=O)CN3C(=O)CCC3=O)n2)c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00831,O=C(CN1C(=O)CCC1=O)Nc1nc2ccc(Br)cc2s1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00830,COc1cc(OC)c(C(=O)CCC(=O)O)cc1OC,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00828,COc1ccc(C)c2sc(NC(=O)CN3C(=O)CCC3=O)nc12,1.0,0.5,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00827,Cc1nc2cccc(C)n2c(=O)c1NC(=O)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00826,O=C(O)CCc1ccc(Oc2ccc(CCC(=O)O)cc2)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00825,O=C(CN1C(=O)CCC1=O)Nc1nc(-c2ccccc2)cs1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00824,COc1ccc2nc(NC(=O)CN3C(=O)CCC3=O)sc2c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00855,CC1(C)CC(=O)c2sc(NC(=O)c3ccc(N4C(=O)CCC4=O)cc3)nc2C1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_00854,O=C(CN1C(=O)CCC1=O)Nc1nnc(-c2ccc(C(F)(F)F)cc2)o1,1.0,0.5714285714285714,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00853,CC1CCc2sc(NC(=O)c3ccc(N4C(=O)CCC4=O)cc3)c(C(N)=O)c2C1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00852,Cc1nn(CCC(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c(C)c1Br,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_00851,CCOc1ccccc1N1C(=O)CC(N2CCN(c3ccccc3)CC2)C1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00850,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CC(C)n3nc(C)c(Br)c3C)CC2)cc1,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_00849,O=C1CC(C2CCCC=C2N2CCCCC2)C(=O)N1c1ccc(N2CCOCC2)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00848,O=C(O)c1ccc2ccccc2c1O,1.0,0.5,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00847,CSc1nc2ccc(NC(=O)CN3C(=O)CCC3=O)cc2s1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00846,O=C(CN1C(=O)CC(c2cccs2)CC1=O)OCc1ccccc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00845,CC1(C)CC(=O)c2sc(NC(=O)c3cccc(N4C(=O)CCC4=O)c3)nc2C1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00844,COc1cc(OC)c2c(=O)c(-c3ccccc3OC)coc2c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00843,Cc1nc2ccccn2c(=O)c1NC(=O)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00842,CC(=O)c1sc(NC(=O)c2cccc(N3C(=O)CCC3=O)c2)nc1C,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00841,COc1ccc2c(=O)c(-c3ccc(OC)c(OC)c3)coc2c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00840,Cc1ccc(C)c(-c2nnc(NC(=O)CN3C(=O)CCC3=O)o2)c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00871,O=C(CN1C(=O)CCC1=O)Nc1nc2c(Cl)ccc(Cl)c2s1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00870,COc1ccc(C(=O)CN2C(=O)COc3ccccc3C2=O)cc1F,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00869,COc1ccccc1N1C(=O)CC(N2CCN(Cc3ccccc3)CC2)C1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00868,CN1C(=O)c2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2C1=O,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00867,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00866,CC(=O)N1CCCc2ccc(NC(=O)c3ccc(Cl)cc3)cc21,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00865,CCOc1ccc2nc(NC(=O)CN3C(=O)CCC3=O)sc2c1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00864,NC(=O)c1c(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)sc2c1CCCC2,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00863,CC(=O)N1CCCc2ccc(NC(=O)c3cccc(Cl)c3)cc21,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00862,COc1ccc(-c2coc3cc(OCC(N)=O)ccc3c2=O)cc1OC,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00861,O=C(CN1C(=O)CCC1=O)Nc1nc2c(Cl)c(Cl)ccc2s1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00860,COc1ccccc1-c1csc(NC(=O)CN2C(=O)CCC2=O)n1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00859,COc1ccc(-c2csc(NC(=O)CN3C(=O)CCC3=O)n2)cc1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00858,CCOC(=O)N1CCN(C2CC(=O)N(c3ccc(N4CCOCC4)cc3)C2=O)CC1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00857,Cc1ccc(-c2nnc(NC(=O)CN3C(=O)CCC3=O)o2)c(C)c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00856,Cc1ccc(C23CC4CC(CC(C(=O)NCC(=O)O)(C4)C2)C3)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00887,CCc1ccc(-c2csc(NC(=O)CN3C(=O)CCC3=O)n2)cc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00886,O=C(COc1ccc(-c2ccccc2)cc1)NCC1CCCO1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_00885,CC[n+]1c(-c2c(C)oc3cc(O)ccc3c2=O)csc1C,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00884,O=c1cc(-c2ccncc2)oc2ccccc12,1.0,0.3548387096774194,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00883,COc1ccc(-c2coc3cc(OCC#N)ccc3c2=O)cc1OC,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00882,CCOC(=O)N1CCN(C2CC(=O)N(c3ccc(OC(F)F)cc3)C2=O)CC1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00881,COC(=O)c1c(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)sc(C)c1C,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00880,O=C(O)CN(Cc1ccccc1)Cc1ccccc1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00879,CCCn1cc(C(=O)Nc2ccc(C(C)C)cc2)c(=O)c2ccc(C)nc21,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00878,NC(=O)c1c(NC(=O)c2cccc(N3C(=O)CCC3=O)c2)sc2c1CCCCC2,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00877,CCCn1cc(C(=O)Nc2ccc(OC)c(OC)c2)c(=O)c2ccc(C)nc21,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00876,COC(=O)c1sc2ccccc2c1NC(=O)CN1C(=O)CCC1=O,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00875,O=C(CN1C(=O)CCC1=O)NC1CCCC(OC(=O)Nc2ccc(F)cc2)C1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00874,CCOC(=O)N1CCN(C2CC(=O)N(c3cc(OC)ccc3OC)C2=O)CC1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00873,CCOC(=O)Nc1ccccc1NC(=O)OCC,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00872,COc1ccccc1C(=O)CN1C(=O)COc2ccccc2C1=O,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00903,Cc1ccc(-c2ccc(OCC(=O)N3CCOCC3)cc2)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00902,Cc1nn(CCNC(=O)c2cccc([N+](=O)[O-])c2)c(C)c1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00901,CCOC(=O)c1ccsc1NC(=O)c1ccc(N2C(=O)CCC2=O)cc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00900,O=C(CN1C(=O)CCC1=O)Nc1nnc(-c2ccc(OC(F)(F)F)cc2)o1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00899,Cc1nc2ccc(Cl)cn2c(=O)c1NC(=O)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00898,CCOC(=O)N1CCN(C2CC(=O)N(c3ccc(OC)cc3OC)C2=O)CC1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00897,CC(=O)Nc1ccc2c(c1)N(C(=O)c1ccccc1)CCC2,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00896,O=C1CCC(=O)N1CC(=O)N(CC1CCCO1)c1nc2c(C(F)(F)F)cccc2s1,1.0,0.8333333333333334,0.4339622641509434,1.0,0.18817204301075274,1.0,Toxic Repellent
LIC_00895,COc1ccc(OC)c2sc(NC(=O)CN3C(=O)CCC3=O)nc12,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00894,O=C(CN1C(=O)CCC1=O)Nc1nc(-c2ccc3c(c2)CCCC3)cs1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00893,COC(=O)c1ccsc1NC(=O)c1ccc(N2C(=O)CCC2=O)cc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00892,COC(=O)c1ccc2nc(NC(=O)CN3C(=O)CCC3=O)sc2c1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00891,Cc1cccc2sc(N(CCN(C)C)C(=O)CN3C(=O)CCC3=O)nc12,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00890,O=C(Nc1nccs1)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00889,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,1.0,0.5,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00888,COc1ccc(S(=O)(=O)C2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)cc1,1.0,0.875,0.4339622641509434,1.0,0.22983870967741937,1.0,Toxic Repellent
LIC_00919,CCOC(=O)N1CCN(C2CC(=O)N(c3ccc(SC(F)F)cc3)C2=O)CC1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00918,O=C(c1ccc(-c2ccc([N+](=O)[O-])cc2Cl)o1)N1CCOCC1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00917,CC(C)c1ccc(-c2csc(NC(=O)CN3C(=O)CCC3=O)n2)cc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00916,CN(C)c1ccc(N2C(=O)CC(NC34CC5CC(CC(C5)C3)C4)C2=O)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00915,O=C(CN1C(=O)CCC1=O)NCc1cc(-c2ccc3c(c2)OCCO3)on1,1.0,0.5,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00913,CCC(=O)c1ccc(OCC(O)Cn2nc(C)c(Br)c2C)cc1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_00912,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCC(S(=O)(=O)c2ccccc2)C1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_00911,CCOc1ccc2c(=O)c(-c3ccc(OC)c(OC)c3)coc2c1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00910,O=C(CN1C(=O)CCC1=O)Nc1nnc(-c2cc(Cl)ccc2Cl)o1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00909,COc1cc(C(C)=O)ccc1OCC(O)Cn1nc(C)c(Br)c1C,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00908,Cn1c(-c2ccccc2)nn(CCNC(=O)c2ccc(N3C(=O)CCC3=O)cc2)c1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00907,Cc1ccc(NC(=O)Nc2ccc3c(c2)CC(=O)N3)cc1,1.0,0.3548387096774194,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00906,COc1ccc(-c2coc3c(C)c(OCCN4CCOCC4)ccc3c2=O)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00905,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00904,O=C(Cn1cnc(-c2ccccc2)cc1=O)Nc1cc(Cl)ccc1O,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00935,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCC(F)(F)CC1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00934,CCn1cc(C(=O)NC2CCc3n[nH]c(=O)cc3C2)c(=O)c2ccc(C)nc21,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00933,CCOC(=O)c1ccc2nc(NC(=O)CN3C(=O)CCC3=O)sc2c1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00932,O=C(Nc1nc2c(s1)CN(C(=O)Nc1ccc(Cl)c(Cl)c1)CC2)c1ccco1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_00931,COc1ccc(Cl)cc1C(=O)CN1C(=O)COc2ccccc2C1=O,1.0,0.5,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00930,C#CCOCC1CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,1.0,0.5714285714285714,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00929,COC(=O)c1c(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)sc2c1CCN(C(C)C)C2,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_00928,O=C(Nc1ccccn1)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00927,O=C1CCC(=O)N1C1CN(S(=O)(=O)c2ccc(-c3ccc(Cl)c(Cl)c3)cc2)C1,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_00926,COc1ccc(N2C(=O)CC(NC34CC5CC(CC(C5)C3)C4)C2=O)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00925,O=C(CN1C(=O)CCC1=O)NCCn1ccn2nc(-c3ccco3)cc12,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00924,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00923,CC(C)NC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2Cl)o1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00922,O=C(Nc1nc2c(s1)CN(C(=O)Nc1ccc(Cl)c(Cl)c1)CC2)c1cnccn1,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_00921,CCC1(c2ccccc2)CCC(=O)N(CC(=O)Nc2c(C)cc(C)cc2C)C1=O,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00920,O=c1cc(-c2ccc(Cl)cc2)oc2cc(O)ccc12,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00951,O=C(O)c1cccc(OCc2ccccc2)c1,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00950,Cc1ccccc1NS(=O)(=O)c1ccc(N2C(=O)CCC2=O)cc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00949,O=C(CN1C(=O)CCC1=O)Nc1nc(-c2cc(Cl)ccc2Cl)cs1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00948,CCOC(=O)COc1cc(O)cc2oc(-c3ccccc3)cc(=O)c12,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00947,O=C(CN1C(=O)CCC1=O)Nc1nc(-c2ccc(Br)cc2)cs1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00946,CCN1C(=O)CC(Sc2ncccc2C(=O)O)C1=O,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00945,O=C(CN1C(=O)CCC1=O)NCC1COC2(CCCCC2)O1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00944,O=C(CN1C(=O)CCC1=O)Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00943,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00942,CCN1CCc2c(sc(NC(=O)c3cccc(N4C(=O)CCC4=O)c3)c2C(=O)OC)C1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_00941,O=C(NC1CCS(=O)(=O)C1)c1ccc(-c2ccc([N+](=O)[O-])cc2Cl)o1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00940,O=C(CN1C(=O)CCC1=O)OCc1cc(-c2ccccc2F)on1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00939,CN(C)CCCN(C(=O)CN1C(=O)CCC1=O)c1nc2c(F)cccc2s1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00938,CN(C)CCCN(C(=O)CN1C(=O)CCC1=O)c1nc2ccc(F)cc2s1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00937,CCOc1ccc(F)cc1C(=O)CN1C(=O)COc2ccccc2C1=O,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00936,O=C(O)c1cccc2ccccc12,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00967,Cc1nn(CC(=O)Oc2ccc(Cl)cc2)c(C)c1Cl,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00966,CC(=O)N1CCc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc2C1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00965,CCOC(=O)c1c(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)sc(C)c1C,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00964,Cc1sc2nc(SCC(=O)NCCO)n(-c3ccccc3)c(=O)c2c1C,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00963,CC1Cc2ccccc2N1C(=O)c1ccc(Cl)cc1,1.0,0.3548387096774194,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00962,O=C(CN1C(=O)CCC1=O)OCc1cc(-c2ccc3c(c2)OCCO3)on1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00961,CN(C)CCCN(C(=O)CN1C(=O)CCC1=O)c1nc2c(F)cc(F)cc2s1,1.0,0.72,0.4339622641509434,1.0,0.07483870967741935,1.0,Toxic Repellent
LIC_00960,Cc1ccc(NS(=O)(=O)c2ccc(N3C(=O)CCC3=O)cc2)cc1,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00959,O=C(CN1C(=O)CCC1=O)Nc1nc(-c2ccc(Cl)cc2Cl)cs1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00958,CCC(=O)N1CCCc2cc(NC(=O)c3ccc(Cl)cc3)ccc21,1.0,0.5000000000000001,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00957,O=C(c1ccc(Br)cc1)N1CCCc2ccccc21,1.0,0.41304347826086957,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00956,O=C(Nc1nc2c(s1)CN(S(=O)(=O)CCN1C(=O)CCCC1=O)CC2)C1CC1,1.0,0.8727272727272727,0.4339622641509434,1.0,0.22756598240469206,1.0,Toxic Repellent
LIC_00955,CCOc1ccc(OCCNC(=O)c2ccc(OC)cc2)cc1,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
LIC_00954,COc1ccc(-c2csc(NC(=O)CN3C(=O)CCC3=O)n2)c(OC)c1,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00953,COc1ccc(-c2csc(NC(=O)CN3C(=O)CCC3=O)n2)cc1OC,1.0,0.43902439024390244,0.4339622641509434,1.0,0.0,1.0,Toxic Repellent
LIC_00952,CCOC(=O)c1sc(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)cc1C,1.0,0.6825396825396826,0.4339622641509434,1.0,0.03737839221710193,1.0,Toxic Repellent
